tstart	tend	duration	clientip	respcode
2016-07-07 23:44:29	2016-07-07 23:44:29	362	10.27.128.86	0
2016-07-07 09:26:07	2016-07-07 09:26:07	370	10.27.128.86	0
2016-07-07 16:34:53	2016-07-07 16:34:53	526	10.27.128.86	0
2016-07-07 12:25:40	2016-07-07 12:25:40	47	10.27.128.86	0
2016-07-07 22:09:54	2016-07-07 22:09:54	181	10.27.128.86	0
2016-07-07 03:09:12	2016-07-07 03:09:12	189	10.27.128.86	0
2016-07-07 00:31:02	2016-07-07 00:31:02	628	10.27.128.86	0
2016-07-07 23:29:58	2016-07-07 23:29:58	581	10.27.128.86	0
2016-07-07 16:34:55	2016-07-07 16:34:55	579	10.27.128.86	0
2016-07-07 00:40:06	2016-07-07 00:40:06	193	10.27.128.86	0
2016-07-07 08:39:38	2016-07-07 08:39:38	226	10.27.128.86	0
2016-07-07 10:11:17	2016-07-07 10:11:17	227	10.27.128.86	0
2016-07-07 21:52:25	2016-07-07 21:52:25	426	10.27.128.86	0
2016-07-07 21:26:26	2016-07-07 21:26:26	635	10.27.128.86	0
2016-07-07 09:26:16	2016-07-07 09:26:16	736	10.27.128.86	0
2016-07-07 09:03:07	2016-07-07 09:03:07	543	10.27.128.86	0
2016-07-07 02:41:03	2016-07-07 02:41:03	507	10.27.128.86	0
2016-07-07 19:47:52	2016-07-07 19:47:52	569	10.27.128.86	0
2016-07-07 03:11:07	2016-07-07 03:11:07	399	10.27.128.86	0
2016-07-07 05:56:13	2016-07-07 05:56:13	519	10.27.128.86	0
2016-07-07 19:33:51	2016-07-07 19:33:51	188	10.27.128.86	0
2016-07-07 21:11:52	2016-07-07 21:11:52	325	10.27.128.86	0
2016-07-07 14:08:45	2016-07-07 14:08:45	835	10.27.128.86	0
2016-07-07 03:25:09	2016-07-07 03:25:09	603	10.27.128.86	0
2016-07-07 06:09:54	2016-07-07 06:09:54	2762	10.27.128.86	0
2016-07-07 22:46:28	2016-07-07 22:46:28	360	10.27.128.86	0
2016-07-07 13:18:58	2016-07-07 13:18:58	255	10.27.128.86	0
2016-07-07 03:22:13	2016-07-07 03:22:13	167	10.27.128.86	0
2016-07-07 20:38:52	2016-07-07 20:38:52	392	10.27.128.86	0
2016-07-07 09:51:15	2016-07-07 09:51:15	709	10.27.128.86	0
2016-07-07 04:18:05	2016-07-07 04:18:05	594	10.27.128.86	0
2016-07-07 11:44:14	2016-07-07 11:44:14	562	10.27.128.86	0
2016-07-07 06:49:34	2016-07-07 06:49:34	47	10.27.128.86	0
2016-07-07 05:18:49	2016-07-07 05:18:49	6984	10.27.128.86	0
2016-07-07 10:27:13	2016-07-07 10:27:13	291	10.27.128.86	0
2016-07-07 08:22:39	2016-07-07 08:22:39	362	10.27.128.86	0
2016-07-07 06:09:40	2016-07-07 06:09:40	1236	10.27.128.86	0
2016-07-07 21:49:24	2016-07-07 21:49:24	604	10.27.128.86	0
2016-07-07 02:46:36	2016-07-07 02:46:36	906	10.27.128.86	0
2016-07-07 23:06:51	2016-07-07 23:06:51	432	10.27.128.86	0
2016-07-07 15:55:52	2016-07-07 15:55:52	281	10.27.128.86	0
2016-07-07 13:12:51	2016-07-07 13:12:51	241	10.27.128.86	0
2016-07-07 21:14:50	2016-07-07 21:14:50	533	10.27.128.86	0
2016-07-07 20:07:48	2016-07-07 20:07:48	410	10.27.128.86	0
2016-07-07 19:05:47	2016-07-07 19:05:47	366	10.27.128.86	0
2016-07-07 09:03:13	2016-07-07 09:03:13	231	10.27.128.86	0
2016-07-07 14:08:46	2016-07-07 14:08:46	473	10.27.128.86	0
2016-07-07 02:26:40	2016-07-07 02:26:40	534	10.27.128.86	0
2016-07-07 03:11:04	2016-07-07 03:11:04	498	10.27.128.86	0
2016-07-07 07:58:07	2016-07-07 07:58:07	331	10.27.128.86	0
2016-07-07 19:00:18	2016-07-07 19:00:18	371	10.27.128.86	0
2016-07-07 15:30:57	2016-07-07 15:30:57	559	10.27.128.86	0
2016-07-07 13:31:49	2016-07-07 13:31:49	542	10.27.128.86	0
2016-07-07 22:03:55	2016-07-07 22:03:55	650	10.27.128.86	0
2016-07-07 13:54:29	2016-07-07 13:54:29	1	10.27.128.86	0
2016-07-07 11:52:42	2016-07-07 11:52:42	654	10.27.128.86	0
2016-07-07 07:30:44	2016-07-07 07:30:44	614	10.27.128.86	0
2016-07-07 12:28:44	2016-07-07 12:28:44	996	10.27.128.86	0
2016-07-07 02:52:02	2016-07-07 02:52:02	233	10.27.128.86	0
2016-07-07 16:45:45	2016-07-07 16:45:45	653	10.27.128.86	0
2016-07-07 10:46:40	2016-07-07 10:46:40	337	10.27.128.86	0
2016-07-07 11:44:17	2016-07-07 11:44:17	418	10.27.128.86	0
2016-07-07 00:42:34	2016-07-07 00:42:34	217	10.27.128.86	0
2016-07-07 13:31:41	2016-07-07 13:31:41	49	10.27.128.86	0
2016-07-07 14:10:53	2016-07-07 14:10:53	334	10.27.128.86	0
2016-07-07 01:56:36	2016-07-07 01:56:36	657	10.27.128.86	0
2016-07-07 22:09:57	2016-07-07 22:09:57	718	10.27.128.86	0
2016-07-07 07:13:39	2016-07-07 07:13:39	395	10.27.128.86	0
2016-07-07 18:15:23	2016-07-07 18:15:23	298	10.27.128.86	0
2016-07-07 10:13:09	2016-07-07 10:13:09	197	10.27.128.86	0
2016-07-07 16:37:56	2016-07-07 16:37:56	574	10.27.128.86	0
2016-07-07 13:11:01	2016-07-07 13:11:01	3215	10.27.128.86	0
2016-07-07 03:55:43	2016-07-07 03:55:43	3399	10.27.128.86	0
2016-07-07 03:19:43	2016-07-07 03:19:43	215	10.27.128.86	0
2016-07-07 12:03:45	2016-07-07 12:03:45	337	10.27.128.86	0
2016-07-07 20:01:50	2016-07-07 20:01:50	584	10.27.128.86	0
2016-07-07 18:07:23	2016-07-07 18:07:23	583	10.27.128.86	0
2016-07-07 23:15:21	2016-07-07 23:15:21	49	10.27.128.86	0
2016-07-07 14:05:49	2016-07-07 14:05:49	673	10.27.128.86	0
2016-07-07 09:40:07	2016-07-07 09:40:07	47	10.27.128.86	0
2016-07-07 19:44:48	2016-07-07 19:44:48	651	10.27.128.86	0
2016-07-07 03:33:40	2016-07-07 03:33:40	442	10.27.128.86	0
2016-07-07 11:25:19	2016-07-07 11:25:19	702	10.27.128.86	0
2016-07-07 09:56:46	2016-07-07 09:56:46	195	10.27.128.86	0
2016-07-07 08:15:01	2016-07-07 08:15:01	633	10.27.128.86	0
2016-07-07 21:43:32	2016-07-07 21:43:32	257	10.27.128.86	0
2016-07-07 04:40:02	2016-07-07 04:40:02	47	10.27.128.86	0
2016-07-07 01:48:03	2016-07-07 01:48:03	225	10.27.128.86	0
2016-07-07 16:07:22	2016-07-07 16:07:22	572	10.27.128.86	0
2016-07-07 11:11:14	2016-07-07 11:11:14	656	10.27.128.86	0
2016-07-07 02:02:00	2016-07-07 02:02:00	372	10.27.128.86	0
2016-07-07 09:20:49	2016-07-07 09:20:49	197	10.27.128.86	0
2016-07-07 15:33:13	2016-07-07 15:33:13	46	10.27.128.86	0
2016-07-07 22:57:54	2016-07-07 22:57:54	325	10.27.128.86	0
2016-07-07 04:09:38	2016-07-07 04:09:38	284	10.27.128.86	0
2016-07-07 22:00:53	2016-07-07 22:00:53	373	10.27.128.86	0
2016-07-07 01:59:35	2016-07-07 01:59:35	191	10.27.128.86	0
2016-07-07 14:21:54	2016-07-07 14:21:54	316	10.27.128.86	0
2016-07-07 22:12:21	2016-07-07 22:12:21	362	10.27.128.86	0
2016-07-07 04:31:42	2016-07-07 04:31:42	273	10.27.128.86	0
2016-07-07 13:21:20	2016-07-07 13:21:20	292	10.27.128.86	0
2016-07-07 10:43:49	2016-07-07 10:43:49	584	10.27.128.86	0
2016-07-07 23:55:56	2016-07-07 23:55:56	254	10.27.128.86	0
2016-07-07 21:20:56	2016-07-07 21:20:56	649	10.27.128.86	0
2016-07-07 14:13:27	2016-07-07 14:13:27	598	10.27.128.86	0
2016-07-07 20:32:53	2016-07-07 20:32:53	646	10.27.128.86	0
2016-07-07 22:46:23	2016-07-07 22:46:23	611	10.27.128.86	0
2016-07-07 05:59:13	2016-07-07 05:59:13	315	10.27.128.86	0
2016-07-07 03:25:02	2016-07-07 03:25:02	1012	10.27.128.86	0
2016-07-07 00:16:29	2016-07-07 00:16:29	599	10.27.128.86	0
2016-07-07 13:38:13	2016-07-07 13:38:13	555	10.27.128.86	0
2016-07-07 10:30:11	2016-07-07 10:30:11	664	10.27.128.86	0
2016-07-07 07:35:37	2016-07-07 07:35:37	219	10.27.128.86	0
2016-07-07 09:14:44	2016-07-07 09:14:44	259	10.27.128.86	0
2016-07-07 02:41:08	2016-07-07 02:41:08	269	10.27.128.86	0
2016-07-07 20:16:18	2016-07-07 20:16:18	386	10.27.128.86	0
2016-07-07 07:28:32	2016-07-07 07:28:32	189	10.27.128.86	0
2016-07-07 11:09:13	2016-07-07 11:09:13	524	10.27.128.86	0
2016-07-07 05:10:42	2016-07-07 05:10:42	226	10.27.128.86	0
2016-07-07 11:06:18	2016-07-07 11:06:18	492	10.27.128.86	0
2016-07-07 15:44:52	2016-07-07 15:44:52	336	10.27.128.86	0
2016-07-07 08:52:45	2016-07-07 08:52:45	241	10.27.128.86	0
2016-07-07 22:03:53	2016-07-07 22:03:53	358	10.27.128.86	0
2016-07-07 01:36:59	2016-07-07 01:36:59	327	10.27.128.86	0
2016-07-07 16:23:16	2016-07-07 16:23:16	589	10.27.128.86	0
2016-07-07 02:04:31	2016-07-07 02:04:31	603	10.27.128.86	0
2016-07-07 00:22:29	2016-07-07 00:22:29	713	10.27.128.86	0
2016-07-07 21:11:57	2016-07-07 21:11:57	170	10.27.128.86	0
2016-07-07 15:27:47	2016-07-07 15:27:47	889	10.27.128.86	0
2016-07-07 08:39:41	2016-07-07 08:39:41	602	10.27.128.86	0
2016-07-07 05:53:17	2016-07-07 05:53:17	292	10.27.128.86	0
2016-07-07 01:00:05	2016-07-07 01:00:05	760	10.27.128.86	0
2016-07-07 21:06:24	2016-07-07 21:06:24	599	10.27.128.86	0
2016-07-07 07:47:11	2016-07-07 07:47:11	727	10.27.128.86	0
2016-07-07 06:46:40	2016-07-07 06:46:40	250	10.27.128.86	0
2016-07-07 11:39:48	2016-07-07 11:39:48	392	10.27.128.86	0
2016-07-07 21:20:50	2016-07-07 21:20:50	723	10.27.128.86	0
2016-07-07 05:50:35	2016-07-07 05:50:35	968	10.27.128.86	0
2016-07-07 12:51:18	2016-07-07 12:51:18	216	10.27.128.86	0
2016-07-07 18:46:22	2016-07-07 18:46:22	632	10.27.128.86	0
2016-07-07 09:31:38	2016-07-07 09:31:38	406	10.27.128.86	0
2016-07-07 09:59:48	2016-07-07 09:59:48	607	10.27.128.86	0
2016-07-07 20:41:21	2016-07-07 20:41:21	611	10.27.128.86	0
2016-07-07 06:09:34	2016-07-07 06:09:34	585	10.27.128.86	0
2016-07-07 02:10:36	2016-07-07 02:10:36	585	10.27.128.86	0
2016-07-07 16:12:22	2016-07-07 16:12:22	767	10.27.128.86	0
2016-07-07 13:21:26	2016-07-07 13:21:26	743	10.27.128.86	0
2016-07-07 04:28:36	2016-07-07 04:28:36	361	10.27.128.86	0
2016-07-07 19:50:56	2016-07-07 19:50:56	161	10.27.128.86	0
2016-07-07 03:06:03	2016-07-07 03:06:03	727	10.27.128.86	0
2016-07-07 05:04:37	2016-07-07 05:04:37	584	10.27.128.86	0
2016-07-07 22:12:27	2016-07-07 22:12:27	654	10.27.128.86	0
2016-07-07 02:23:35	2016-07-07 02:23:35	420	10.27.128.86	0
2016-07-07 15:22:18	2016-07-07 15:22:18	546	10.27.128.86	0
2016-07-07 03:44:02	2016-07-07 03:44:02	400	10.27.128.86	0
2016-07-07 21:58:24	2016-07-07 21:58:24	234	10.27.128.86	0
2016-07-07 03:33:34	2016-07-07 03:33:34	3721	10.27.128.86	0
2016-07-07 08:42:08	2016-07-07 08:42:08	230	10.27.128.86	0
2016-07-07 17:02:18	2016-07-07 17:02:18	659	10.27.128.86	0
2016-07-07 21:40:54	2016-07-07 21:40:54	597	10.27.128.86	0
2016-07-07 10:46:46	2016-07-07 10:46:46	799	10.27.128.86	0
2016-07-07 12:20:16	2016-07-07 12:20:16	531	10.27.128.86	0
2016-07-07 00:54:35	2016-07-07 00:54:35	383	10.27.128.86	0
2016-07-07 15:36:20	2016-07-07 15:36:20	239	10.27.128.86	0
2016-07-07 11:17:21	2016-07-07 11:17:21	190	10.27.128.86	0
2016-07-07 13:10:48	2016-07-07 13:10:48	3287	10.27.128.86	0
2016-07-07 06:17:11	2016-07-07 06:17:11	259	10.27.128.86	0
2016-07-07 19:36:51	2016-07-07 19:36:51	371	10.27.128.86	0
2016-07-07 15:27:43	2016-07-07 15:27:43	49	10.27.128.86	0
2016-07-07 02:43:35	2016-07-07 02:43:35	602	10.27.128.86	0
2016-07-07 20:55:19	2016-07-07 20:55:19	441	10.27.128.86	0
2016-07-07 11:50:21	2016-07-07 11:50:21	186	10.27.128.86	0
2016-07-07 17:33:45	2016-07-07 17:33:45	49	10.27.128.86	0
2016-07-07 14:16:17	2016-07-07 14:16:17	735	10.27.128.86	0
2016-07-07 06:06:49	2016-07-07 06:06:49	162	10.27.128.86	0
2016-07-07 09:06:07	2016-07-07 09:06:07	539	10.27.128.86	0
2016-07-07 04:45:35	2016-07-07 04:45:35	643	10.27.128.86	0
2016-07-07 15:24:56	2016-07-07 15:24:56	294	10.27.128.86	0
2016-07-07 22:57:59	2016-07-07 22:57:59	194	10.27.128.86	0
2016-07-07 07:08:17	2016-07-07 07:08:17	204	10.27.128.86	0
2016-07-07 17:22:22	2016-07-07 17:22:22	442	10.27.128.86	0
2016-07-07 03:47:20	2016-07-07 03:47:20	201	10.27.128.86	0
2016-07-07 04:42:42	2016-07-07 04:42:42	232	10.27.128.86	0
2016-07-07 08:25:48	2016-07-07 08:25:48	826	10.27.128.86	0
2016-07-07 18:54:19	2016-07-07 18:54:19	569	10.27.128.86	0
2016-07-07 00:37:00	2016-07-07 00:37:00	380	10.27.128.86	0
2016-07-07 18:18:19	2016-07-07 18:18:19	3367	10.27.128.86	0
2016-07-07 21:23:24	2016-07-07 21:23:24	611	10.27.128.86	0
2016-07-07 15:30:59	2016-07-07 15:30:59	266	10.27.128.86	0
2016-07-07 16:40:55	2016-07-07 16:40:55	347	10.27.128.86	0
2016-07-07 02:18:38	2016-07-07 02:18:38	335	10.27.128.86	0
2016-07-07 16:34:56	2016-07-07 16:34:56	579	10.27.128.86	0
2016-07-07 08:31:11	2016-07-07 08:31:11	656	10.27.128.86	0
2016-07-07 07:35:43	2016-07-07 07:35:43	436	10.27.128.86	0
2016-07-07 09:51:10	2016-07-07 09:51:10	240	10.27.128.86	0
2016-07-07 05:02:38	2016-07-07 05:02:38	729	10.27.128.86	0
2016-07-07 00:02:04	2016-07-07 00:02:04	326	10.27.128.86	0
2016-07-07 11:33:41	2016-07-07 11:33:41	521	10.27.128.86	0
2016-07-07 20:35:53	2016-07-07 20:35:53	637	10.27.128.86	0
2016-07-07 21:03:26	2016-07-07 21:03:26	754	10.27.128.86	0
2016-07-07 23:06:54	2016-07-07 23:06:54	659	10.27.128.86	0
2016-07-07 01:06:01	2016-07-07 01:06:01	203	10.27.128.86	0
2016-07-07 19:22:23	2016-07-07 19:22:23	195	10.27.128.86	0
2016-07-07 05:20:36	2016-07-07 05:20:36	1	10.27.128.86	0
2016-07-07 10:58:25	2016-07-07 10:58:25	193	10.27.128.86	0
2016-07-07 10:38:44	2016-07-07 10:38:44	1197	10.27.128.86	0
2016-07-07 15:41:47	2016-07-07 15:41:47	587	10.27.128.86	0
2016-07-07 00:45:34	2016-07-07 00:45:34	618	10.27.128.86	0
2016-07-07 06:30:05	2016-07-07 06:30:05	851	10.27.128.86	0
2016-07-07 19:19:54	2016-07-07 19:19:54	326	10.27.128.86	0
2016-07-07 04:12:01	2016-07-07 04:12:01	50	10.27.128.86	0
2016-07-07 03:52:43	2016-07-07 03:52:43	788	10.27.128.86	0
2016-07-07 02:10:35	2016-07-07 02:10:35	252	10.27.128.86	0
2016-07-07 08:45:19	2016-07-07 08:45:19	618	10.27.128.86	0
2016-07-07 21:55:20	2016-07-07 21:55:20	446	10.27.128.86	0
2016-07-07 10:15:38	2016-07-07 10:15:38	449	10.27.128.86	0
2016-07-07 04:25:32	2016-07-07 04:25:32	536	10.27.128.86	0
2016-07-07 13:57:19	2016-07-07 13:57:19	563	10.27.128.86	0
2016-07-07 01:11:33	2016-07-07 01:11:33	180	10.27.128.86	0
2016-07-07 04:18:03	2016-07-07 04:18:03	525	10.27.128.86	0
2016-07-07 07:35:40	2016-07-07 07:35:40	631	10.27.128.86	0
2016-07-07 09:51:13	2016-07-07 09:51:13	3466	10.27.128.86	0
2016-07-07 21:37:52	2016-07-07 21:37:52	582	10.27.128.86	0
2016-07-07 14:41:03	2016-07-07 14:41:03	661	10.27.128.86	0
2016-07-07 21:55:28	2016-07-07 21:55:28	164	10.27.128.86	0
2016-07-07 03:36:36	2016-07-07 03:36:36	705	10.27.128.86	0
2016-07-07 09:59:43	2016-07-07 09:59:43	593	10.27.128.86	0
2016-07-07 08:39:42	2016-07-07 08:39:42	327	10.27.128.86	0
2016-07-07 15:27:44	2016-07-07 15:27:44	555	10.27.128.86	0
2016-07-07 14:05:53	2016-07-07 14:05:53	181	10.27.128.86	0
2016-07-07 03:13:36	2016-07-07 03:13:36	543	10.27.128.86	0
2016-07-07 19:44:52	2016-07-07 19:44:52	593	10.27.128.86	0
2016-07-07 02:38:01	2016-07-07 02:38:01	505	10.27.128.86	0
2016-07-07 19:22:18	2016-07-07 19:22:18	807	10.27.128.86	0
2016-07-07 06:43:42	2016-07-07 06:43:42	358	10.27.128.86	0
2016-07-07 06:49:48	2016-07-07 06:49:48	191	10.27.128.86	0
2016-07-07 23:03:55	2016-07-07 23:03:55	514	10.27.128.86	0
2016-07-07 13:38:16	2016-07-07 13:38:16	1029	10.27.128.86	0
2016-07-07 18:43:20	2016-07-07 18:43:20	489	10.27.128.86	0
2016-07-07 16:20:45	2016-07-07 16:20:45	855	10.27.128.86	0
2016-07-07 18:43:18	2016-07-07 18:43:18	230	10.27.128.86	0
2016-07-07 23:00:58	2016-07-07 23:00:58	643	10.27.128.86	0
2016-07-07 17:33:49	2016-07-07 17:33:49	383	10.27.128.86	0
2016-07-07 21:46:21	2016-07-07 21:46:21	380	10.27.128.86	0
2016-07-07 23:21:29	2016-07-07 23:21:29	326	10.27.128.86	0
2016-07-07 16:04:21	2016-07-07 16:04:21	345	10.27.128.86	0
2016-07-07 08:22:37	2016-07-07 08:22:37	323	10.27.128.86	0
2016-07-07 18:07:25	2016-07-07 18:07:25	720	10.27.128.86	0
2016-07-07 22:29:58	2016-07-07 22:29:58	324	10.27.128.86	0
2016-07-07 10:15:41	2016-07-07 10:15:41	788	10.27.128.86	0
2016-07-07 02:12:40	2016-07-07 02:12:40	187	10.27.128.86	0
2016-07-07 14:16:20	2016-07-07 14:16:20	784	10.27.128.86	0
2016-07-07 14:08:48	2016-07-07 14:08:48	459	10.27.128.86	0
2016-07-07 09:34:39	2016-07-07 09:34:39	576	10.27.128.86	0
2016-07-07 07:08:08	2016-07-07 07:08:08	653	10.27.128.86	0
2016-07-07 13:26:51	2016-07-07 13:26:51	1	10.27.128.86	0
2016-07-07 20:32:55	2016-07-07 20:32:55	569	10.27.128.86	0
2016-07-07 07:50:13	2016-07-07 07:50:13	667	10.27.128.86	0
2016-07-07 08:25:43	2016-07-07 08:25:43	398	10.27.128.86	0
2016-07-07 16:26:14	2016-07-07 16:26:14	49	10.27.128.86	0
2016-07-07 11:22:47	2016-07-07 11:22:47	206	10.27.128.86	0
2016-07-07 10:24:20	2016-07-07 10:24:20	222	10.27.128.86	0
2016-07-07 19:59:23	2016-07-07 19:59:23	622	10.27.128.86	0
2016-07-07 15:52:45	2016-07-07 15:52:45	598	10.27.128.86	0
2016-07-07 12:51:20	2016-07-07 12:51:20	330	10.27.128.86	0
2016-07-07 03:58:33	2016-07-07 03:58:33	223	10.27.128.86	0
2016-07-07 18:51:52	2016-07-07 18:51:52	372	10.27.128.86	0
2016-07-07 15:36:14	2016-07-07 15:36:14	992	10.27.128.86	0
2016-07-07 19:36:49	2016-07-07 19:36:49	183	10.27.128.86	0
2016-07-07 11:17:15	2016-07-07 11:17:15	319	10.27.128.86	0
2016-07-07 04:06:35	2016-07-07 04:06:35	451	10.27.128.86	0
2016-07-07 11:11:12	2016-07-07 11:11:12	669	10.27.128.86	0
2016-07-07 13:26:45	2016-07-07 13:26:45	1	10.27.128.86	0
2016-07-07 19:02:47	2016-07-07 19:02:47	375	10.27.128.86	0
2016-07-07 06:38:55	2016-07-07 06:38:55	912	10.27.128.86	0
2016-07-07 16:07:33	2016-07-07 16:07:33	293	10.27.128.86	0
2016-07-07 03:19:34	2016-07-07 03:19:34	3515	10.27.128.86	0
2016-07-07 19:59:18	2016-07-07 19:59:18	387	10.27.128.86	0
2016-07-07 10:35:47	2016-07-07 10:35:47	569	10.27.128.86	0
2016-07-07 09:51:08	2016-07-07 09:51:08	769	10.27.128.86	0
2016-07-07 22:03:54	2016-07-07 22:03:54	529	10.27.128.86	0
2016-07-07 12:53:52	2016-07-07 12:53:52	226	10.27.128.86	0
2016-07-07 07:22:13	2016-07-07 07:22:13	797	10.27.128.86	0
2016-07-07 13:34:49	2016-07-07 13:34:49	510	10.27.128.86	0
2016-07-07 15:11:27	2016-07-07 15:11:27	3542	10.27.128.86	0
2016-07-07 02:57:31	2016-07-07 02:57:31	529	10.27.128.86	0
2016-07-07 08:42:10	2016-07-07 08:42:10	189	10.27.128.86	0
2016-07-07 17:19:45	2016-07-07 17:19:45	478	10.27.128.86	0
2016-07-07 01:14:05	2016-07-07 01:14:05	333	10.27.128.86	0
2016-07-07 02:41:09	2016-07-07 02:41:09	589	10.27.128.86	0
2016-07-07 12:09:46	2016-07-07 12:09:46	326	10.27.128.86	0
2016-07-07 14:46:43	2016-07-07 14:46:43	434	10.27.128.86	0
2016-07-07 09:45:07	2016-07-07 09:45:07	50	10.27.128.86	0
2016-07-07 22:51:51	2016-07-07 22:51:51	375	10.27.128.86	0
2016-07-07 12:56:12	2016-07-07 12:56:12	392	10.27.128.86	0
2016-07-07 13:15:55	2016-07-07 13:15:55	841	10.27.128.86	0
2016-07-07 10:15:46	2016-07-07 10:15:46	3495	10.27.128.86	0
2016-07-07 20:13:18	2016-07-07 20:13:18	315	10.27.128.86	0
2016-07-07 19:02:54	2016-07-07 19:02:54	683	10.27.128.86	0
2016-07-07 01:48:01	2016-07-07 01:48:01	216	10.27.128.86	0
2016-07-07 12:25:49	2016-07-07 12:25:49	184	10.27.128.86	0
2016-07-07 06:51:45	2016-07-07 06:51:45	259	10.27.128.86	0
2016-07-07 17:50:47	2016-07-07 17:50:47	164	10.27.128.86	0
2016-07-07 04:25:35	2016-07-07 04:25:35	261	10.27.128.86	0
2016-07-07 15:30:55	2016-07-07 15:30:55	649	10.27.128.86	0
2016-07-07 21:23:28	2016-07-07 21:23:28	163	10.27.128.86	0
2016-07-07 06:46:35	2016-07-07 06:46:35	448	10.27.128.86	0
2016-07-07 11:58:41	2016-07-07 11:58:41	527	10.27.128.86	0
2016-07-07 16:37:48	2016-07-07 16:37:48	3533	10.27.128.86	0
2016-07-07 15:41:43	2016-07-07 15:41:43	48	10.27.128.86	0
2016-07-07 01:53:29	2016-07-07 01:53:29	547	10.27.128.86	0
2016-07-07 19:50:51	2016-07-07 19:50:51	362	10.27.128.86	0
2016-07-07 22:12:20	2016-07-07 22:12:20	427	10.27.128.86	0
2016-07-07 21:55:24	2016-07-07 21:55:24	593	10.27.128.86	0
2016-07-07 15:50:20	2016-07-07 15:50:20	703	10.27.128.86	0
2016-07-07 09:29:11	2016-07-07 09:29:11	344	10.27.128.86	0
2016-07-07 05:32:09	2016-07-07 05:32:09	382	10.27.128.86	0
2016-07-07 10:49:42	2016-07-07 10:49:42	858	10.27.128.86	0
2016-07-07 19:19:50	2016-07-07 19:19:50	320	10.27.128.86	0
2016-07-07 16:12:25	2016-07-07 16:12:25	421	10.27.128.86	0
2016-07-07 16:51:15	2016-07-07 16:51:15	579	10.27.128.86	0
2016-07-07 15:44:55	2016-07-07 15:44:55	3360	10.27.128.86	0
2016-07-07 18:18:16	2016-07-07 18:18:16	51	10.27.128.86	0
2016-07-07 10:27:11	2016-07-07 10:27:11	847	10.27.128.86	0
2016-07-07 05:20:48	2016-07-07 05:20:48	187	10.27.128.86	0
2016-07-07 18:54:25	2016-07-07 18:54:25	170	10.27.128.86	0
2016-07-07 08:45:15	2016-07-07 08:45:15	640	10.27.128.86	0
2016-07-07 21:37:56	2016-07-07 21:37:56	542	10.27.128.86	0
2016-07-07 21:31:51	2016-07-07 21:31:51	208	10.27.128.86	0
2016-07-07 05:47:33	2016-07-07 05:47:33	49	10.27.128.86	0
2016-07-07 08:22:42	2016-07-07 08:22:42	572	10.27.128.86	0
2016-07-07 16:48:54	2016-07-07 16:48:54	1096	10.27.128.86	0
2016-07-07 10:43:40	2016-07-07 10:43:40	434	10.27.128.86	0
2016-07-07 03:19:38	2016-07-07 03:19:38	655	10.27.128.86	0
2016-07-07 04:20:45	2016-07-07 04:20:45	532	10.27.128.86	0
2016-07-07 21:14:51	2016-07-07 21:14:51	181	10.27.128.86	0
2016-07-07 11:00:46	2016-07-07 11:00:46	882	10.27.128.86	0
2016-07-07 04:40:08	2016-07-07 04:40:08	266	10.27.128.86	0
2016-07-07 20:19:21	2016-07-07 20:19:21	328	10.27.128.86	0
2016-07-07 20:43:58	2016-07-07 20:43:58	190	10.27.128.86	0
2016-07-07 10:30:18	2016-07-07 10:30:18	413	10.27.128.86	0
2016-07-07 14:32:48	2016-07-07 14:32:48	1124	10.27.128.86	0
2016-07-07 14:38:42	2016-07-07 14:38:42	46	10.27.128.86	0
2016-07-07 12:03:44	2016-07-07 12:03:44	543	10.27.128.86	0
2016-07-07 13:29:42	2016-07-07 13:29:42	488	10.27.128.86	0
2016-07-07 23:38:54	2016-07-07 23:38:54	216	10.27.128.86	0
2016-07-07 04:37:05	2016-07-07 04:37:05	2999	10.27.128.86	0
2016-07-07 06:25:13	2016-07-07 06:25:13	262	10.27.128.86	0
2016-07-07 18:32:26	2016-07-07 18:32:26	185	10.27.128.86	0
2016-07-07 08:12:19	2016-07-07 08:12:19	793	10.27.128.86	0
2016-07-07 05:29:21	2016-07-07 05:29:21	200	10.27.128.86	0
2016-07-07 19:25:22	2016-07-07 19:25:22	569	10.27.128.86	0
2016-07-07 15:16:47	2016-07-07 15:16:47	651	10.27.128.86	0
2016-07-07 03:31:13	2016-07-07 03:31:13	642	10.27.128.86	0
2016-07-07 17:16:46	2016-07-07 17:16:46	900	10.27.128.86	0
2016-07-07 13:43:44	2016-07-07 13:43:44	653	10.27.128.86	0
2016-07-07 08:42:18	2016-07-07 08:42:18	161	10.27.128.86	0
2016-07-07 13:34:41	2016-07-07 13:34:41	47	10.27.128.86	0
2016-07-07 01:53:36	2016-07-07 01:53:36	397	10.27.128.86	0
2016-07-07 08:33:36	2016-07-07 08:33:36	393	10.27.128.86	0
2016-07-07 03:19:42	2016-07-07 03:19:42	218	10.27.128.86	0
2016-07-07 12:34:21	2016-07-07 12:34:21	406	10.27.128.86	0
2016-07-07 18:40:50	2016-07-07 18:40:50	793	10.27.128.86	0
2016-07-07 10:55:15	2016-07-07 10:55:15	775	10.27.128.86	0
2016-07-07 14:00:17	2016-07-07 14:00:17	228	10.27.128.86	0
2016-07-07 13:04:44	2016-07-07 13:04:44	215	10.27.128.86	0
2016-07-07 04:23:02	2016-07-07 04:23:02	413	10.27.128.86	0
